,article_title,category
7265,"Manchester City playmaker Silva a doubt for Liverpool game



Silva has featured in all 11 of City’s league games so far this season",sports
7266,Bayern Munich part company with Kovac,sports
7267,"Germany Bundesliga results & scorers (10th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches (1-3 November)",sports
7268,"English Premier League results & scorers (11th matchday)



Follow Ahram Online's coverage of English Premier League matches (2-3 November)",sports
7269,"Spain La Liga results & scorers (12th matchday)



Follow Ahram Online's coverage of Spain La Liga matches (November)",sports
7270,"Balotelli threatens to leave pitch after racist abuse in Verona, then scores brilliant goal



Brescia striker Mario Balotelli heard racist abuse from Hellas Verona fans. But then silenced the crowd with a late goal.",sports
7271,"The result is excessive, says Barcelona's Busquets after shock loss to Levante",sports
7272,"We were not clinical in front of goal: Real captain Ramos after Betis draw



Real are second in the standings on 22 points after 11 games, level with leaders Barcelona",sports
7273,Late turnaround keeps Manchester City on Liverpool's tails,sports
7274,Bayern thrashed 5-1 at Frankfurt in heaviest league defeat for a decade,sports
7275,Levante stun Barcelona 3-1 after Messi scores opener,sports
7276,Resurgent Roma sink wobbling Napoli to go third,sports
7277,Manchester United blown off course again at Bournemouth,sports
7278,Lampard says Chelsea wary of wounded Watford,sports
7279,Garcia setting new standards for Manchester City youngsters: Guardiola,sports
7280,Guardiola stands with Klopp over fixture congestion,sports
7281,"Bale back in the fold but not fit to face Betis



Real Madrid sit second in La Liga a point behind Barcelona and one ahead of Atletico Madrid and surprise high-fliers Granada, both of whom have played a game more",sports
7282,"Liverpool's Klopp searches for solution to the Reds' League Cup dilemma



Liverpool will be in the Middle East for the Club World Cup when their League Cup tie at Villa was scheduled to be played in December",sports
7283,In-form Rashford faces fitness test ahead of Bournemouth clash,sports
7284,Busy Inter Milan have another chance to overtake Juventus,sports
7285,"Liverpool's Alexander-Arnold eyes captain's armband



 Alexander-Arnold grew up in the city and entered the club's academy at the age of six",sports
7286,"Lippi accused of 'slap in the face' as China critics circle



The former Juventus and Italy boss Lippi quit as China's coach in January only to return in May",sports
7287,"Spain La Liga results & scorers (11th matchday)



Follow Ahram Online's coverage of Spain La Liga matches (29-30 October)",sports
7288,"Messi returns for Argentina after ban for Brazil, Uruguay friendlies



Lionel Messi has finished his 3-month ban by CONMEBOL",sports
7289,"FIFA promises more transparency in ethics, disciplinary decisions",sports
7290,"Manchester United's confidence on the rise, says Rashford



Solskjaer had been under pressure after United made their worst start to a league season in 33 years",sports
7291,"Kante set for return to training, says Lampard



Lampard suggests that the setback in Chelsea League Cup was due to a shortage of midfield",sports
7292,"UEFA charges Celtic, Lazio for incidents in Europa League",sports
7293,"Bierhoff opens door for Hummels Germany recall



Hummels returned to Borussia Dortmund in the summer coming from Bayern Munich",sports
7294,Messi influence putting Barcelona back in driving seat,sports
7295,Emery tells Xhaka to apologise after clash with Arsenal fans,sports
7296,"Southampton have time to put things right, says Hasenhuettl



Leicester recorded the biggest away victory in the Premier League after beating Southampton 9-0 on Friday",sports
7297,"Bale had Real Madrid permission to go to London: Zidane



The French coach says Bale never talks about leaving Real Madrid",sports
7298,"UEFA closes Bulgaria stadium for fan racism at England game



The UEFA disciplinary panel also put Bulgaria on probation for two years, which should include most of the 2022 World Cup qualifying program",sports
7299,"Solskjaer urges Manchester United's boys from Brazil to fill Pogba void



Pogba is expected to stay on the sidelines until December due to an ankle injury",sports
7300,"Milner backs 'confident' Liverpool for Premier League glory



Champions League winners Liverpool finished second in last season's Premier League with one point behind Manchester City",sports
7301,Smalling finds green path away from the pitch,sports
7302,AC Milan post record 145.9 mn loss,sports
7303,Former France winger Ribery gets 3-match ban in Serie A for pushing assistant referee,sports
7304,"PL leaders Liverpool await struggling Arsenal in League Cup



 Mohamed Salah will be rested out from the game as he was substituted in Tottenham PL match due to injury",sports
7305,"Ronaldo set for recall as Atalanta boss cools title talk



Juventus will face their city rivals Torino ahead of their Champions League away game against Lokomotiv Moscow on 6 November",sports
7306,Bayern Munich's Martinez sidelined for German Cup second round,sports
7307,"Complaining is not in my vocabulary, says Man City boss Guardiola",sports
7308,"Borussia Dortmund struggling, coach Favre under pressure",sports
7309,"Manchester United's results have hurt, admits Solskjaer



Manchester United enjoyed a rare week of good results beginning with a draw against Premier League leaders Liverpool",sports
7310,"Klopp delighted as Liverpool show resilience once again after Tottenham win



Klopp played down injury worries over Salah, who was substituted late on, and Virgil van Dijk who took a knock",sports
7311,"Southampton to donate wages from Foxes defeat to charity



Leicester recorded the biggest English top-flight away win by thrashing 10-man Southampton at St Mary’s on Friday",sports
7312,"Spain La Liga results & scorers (10th matchday)



Follow Ahram Online's coverage of Spain La Liga matches (25-27 October)",sports
7313,"Germany Bundesliga results & scorers (9th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches (25-27 October)",sports
7314,"Italy serie A results & scorers (9th matchday)



Follow Ahram Online's coverage of Italy Serie A matches (25-27 October)",sports
7315,"English Premier League results & scorers (10th matchday)



Follow Ahram Online's coverage of English Premier League matches (25-27 October)",sports
7316,Sociedad go level with leaders Barcelona after edging past Celta,sports
7317,"Italy Serie A results & scorers(10th matchday)



Follow Ahram Online's coverage of Italy Serie A matches (29-31 October)",sports
7318,"Pulisic bags hat trick as Chelsea sink Burnley



Christian Pulisic ended his nine-game drought by scoring a hat trick against Burnley",sports
7319,"Guardiola wants more from Man City, Silva under fire as Everton crash",sports
7320,Lewandowski makes history again as Bayern Munich reclaim summit,sports
7321,Stoppage-time own goal gives Brighton win over Everton,sports
7322,Dybala scores but Juventus held by lowly Lecce,sports
7323,"Suarez, Cavani set to play for Uruguay in friendly v Hungary",sports
7324,Sterling sparkles as Manchester City see off Aston Villa,sports
7325,Rodgers hails ruthless Leicester in record rout of Southampton,sports
7326,Leicester ties biggest EPL win with 9-0 rout of Southampton,sports
7327,Neymar out of Brazil's squad for friendly against Argentina,sports
7328,Champions League final left Tottenham feeling 'empty' says Pochettino,sports
7329,"Zinchenko, Rodri add to Man City's defensive woes",sports
7330,Referees in Berlin to strike over violence at soccer games,sports
7331,Man City look to Spurs to slow Liverpool Premier League charge,sports
7332,"'We need to talk about things,' says Barcelona keeper Ter Stegen



Barcelona keeper Marc-Andre Ter Stegen believes his team needs to improve as they have been struggling over the past games.",sports
7333,"Juventus shareholders agree 300m euros boost to expand club globally



Juventus president asks shareholders for a major investment to keep pace with European rivals such as Real Madrid, Barcelona and Manchester United.",sports
7334,"Inter Milan, Man Utd show interest in Bayern star Muller: reports



Thomas Mueller is chased by Inter Milan and Premier League giants Manchester United",sports
7335,Cannavaro laments growing gap between China and Japan,sports
7336,Ramos confirms fine from Spanish tax authority,sports
7337,"Impossible to build team with so many injuries, says Roma boss",sports
7338,Struggling Tottenham face daunting trip to Liverpool,sports
7339,China to host expanded Club World Cup in 2021,sports
7340,Inter beat Dortmund 2-0 for 1st CL win this season,sports
7341,Messi leads Barcelona to 2-1 win vs Slavia Prague,sports
7342,"UEFA Champions League group stage results & scorers (3rd matchday)



Follow Ahram Online's coverage of the UEFA Champions League group stage matches (22-23 October)",sports
7343,"Match facts: Inter Milan v Borussia Dortmund (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday's match between Inter Milan and Borussia Dortmund in the 3rd matchday of the UEFA Champions League group stage",sports
7344,Batshuayi fires Chelsea to late Ajax win,sports
7345,"Emery pleads for patience as Arsenal stumble



Arsenal manager Unai Emery is under pressure to show improvements quickly",sports
7346,"Rummenigge slams ""careless"" Bayern as injury strikes Hernandez",sports
7347,Postponed Clasico to be played on Dec 18: federation,sports
7348,Tottenham need to back up Red Star win in Premier League: Kane,sports
7349,River reaches Copa Libertadores final despite loss at Boca,sports
7350,Manchester United ban supporter for alleged racist abuse in Liverpool draw,sports
7351,Guardiola backs 'extraordinary' Sterling to keep on improving,sports
7352,Sterling blasts 11-minute treble as Man City run riot,sports
7353,Dybala scores 2 as Juventus rallies to beat Lokomotiv 2-1,sports
7354,Toni Kroos strike gives Real Madrid 1-0 win over Galatasaray,sports
7355,"Match facts: Galatasaray v Real Madrid (UEFA Champions League)



Ahram Online provided a live score coverage for Tuesday's match between Galatasaray and Real Madrid in the 3rd matchday of the UEFA Champions League group stage",sports
7356,"Match facts: Juventus v Lokomotiv Moscow (UEFA Champions League)



Ahram Online provided a live score coverage of Tuesday's match between Juventus and Lokomotiv Moscow in the 3rd matchday of the UEFA Champions League group stage",sports
7357,"Lampard 'confident' his youngsters can pass Ajax test



Chelsea will have a tough mission against Ajax",sports
7358,"Pressure on Germany boss Loew to recall Hummels



Hummels rebooted his career since leaving Bayern in the summer to return to Borussia Dortmund",sports
7359,Ronaldo asks US court to dismiss rape case or OK mediation,sports
7360,"Barca pay 15 million euros for first refusal on Atletico youngsters



 Sources said the agreement has ""nothing to do"" with the dispute between the two clubs over the transfer of Antoine Griezmann last summer.",sports
7361,FA chairman wants concussion substitutes in football,sports
7362,Butt urges patience over 'exciting' Manchester United youngsters,sports
7363,Ballon d'Or organizer explains why Neymar was left off list,sports
7364,"Benfica, Portugal's talent factory, proud of it's 'gems'",sports
7365,"Dortmund in Milan without skipper Reus, Sancho back",sports
7366,Pellegrino leaves Leganes after winless start to season,sports
7367,Beckham's stadium complex for Inter Miami taking shape,sports
7368,"Rapinoe named but Modric, Neymar miss out on Ballon D'Or shortlist",sports
7369,"Italy Serie A results & scorers (8th matchday)



Follow Ahram Online's coverage of Italy serie A matches (19 - 21 October)",sports
7370,"English Premier League results & scorers (9th matchday)



Follow Ahram Online's coverage of English Premier League matches (19-21 October)",sports
7371,Pochettino not going grey over Spurs speculation,sports
7372,Mbappe set for bit-part Champions League role against Club Brugge,sports
7373,Ronaldo happy with 'more attacking' Juventus,sports
7374,Real Madrid depleted for crucial Champions League game,sports
7375,Bulgaria to name Dermendzhiev as new coach after big defeat to England,sports
7376,Manchester City not ready to win Champions League: Guardiola,sports
7377,Match abandoned in latest blow to Mexican football,sports
7378,"Klopp blames VAR for Manchester United goal



Liverpool were held to a 1-1 draw at Manchester United but Jurgen Klopp believes the hosts' goal should have been disallowed",sports
7379,"Spain La Liga results & scorers (9th matchday)



Follow Ahram Online's coverage of Spain La Liga matches (18 – 20 October)",sports
7380,"Germany Bundesliga results & scorers (8th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches (18-20 October)",sports
7381,"Liverpool strike late, but winning run ends in 1-1 draw at Man Utd",sports
7382,Parachutist gatecrashes Inter Milan's win at Sassuolo,sports
7383,Inter Milan keep pace with Juventus as Ranieri's Sampdoria hold Roma,sports
7384,Parachutist gatecrashes Inter Milan's win at Sassuolo,sports
7385,Bayern Munich defender Suele sidelined with torn cruciate ligament,sports
7386,"Rooney falls in MLS farewell, champs Atlanta advance",sports
7387,Ronaldo hits 701st goal as Juventus pull clear in Serie A,sports
7388,Man City back on track after Crystal Palace win to stay on Liverpool chase,sports
7389,"Bayern Munich slip up again as Augsburg grab last-gasp leveller



Bayern have slipped to the third place of the Bundesliga table two points behind leaders Mönchengladbach",sports
7390,Immobile snatches Lazio draw as dramatic comeback denies Atalanta,sports
7391,"Spurs stumble again as Chelsea, Leicester win",sports
7392,Everton beat West Ham to ease pressure on Marco Silva,sports
7393,"Messi, Suarez, Griezmann all on target as Barcelona dispatch Eibar",sports
7394,Bulgaria coach Balakov resigns following racism fallout,sports
7395,Irish clubs set to meet to discuss a new cross-border league,sports
7396,"Kosovo, Russia teams to be kept apart in European competition",sports
7397,18-year-old Greenwood signs new contract with Manchester United,sports
7398,Lampard unhappy with France over Kante injury,sports
7399,Modric and Bale to miss Real Madrid trip to Mallorca,sports
7400,"Liverpool match can spark Man Utd revival, says Solskjaer",sports
7401,"Liverpool have nothing to lose in title race, says Van Dijk",sports
7402,Barcelona's Oct. 26 soccer match with Real Madrid postponed: federation,sports
7403,"Social media facilitates racist abuse, says Leicester's Morgan",sports
7404,UEFA bans Ajax fans for Champions League trip to Chelsea,sports
7405,Criticism of Man Utd transfer strategy an insult to club-Woodward,sports
7406,Ratcliffe to rely on young talents to help Nice grow,sports
7407,"Manchester City complain over Christmas schedule 



The two-time defending champions thinks this intense festive schedule affects the welbeing of players, sporting integrity of the league and the quality of the product.",sports
7408,"Arsenal's Emery hails 'improved' Ozil but makes no promises



Mesut Ozil suffered a slow start of the season but has now improved a lot",sports
7409,"Barcelona coach Valverde confident El Clasico won't be affected by Catalonia protests



Valverde wants the Barcelona-Real Madrid game to go ahead as planned",sports
7410,"Racists must be 'kicked out' of stadiums: Infantino



FIFA boss stresses that that games must be stopped if there are racists abuses",sports
7411,"Manchester United lose Pogba, De Gea for Liverpool clash",sports
7412,Spain may reschedule Barcelona El Clasico due to security concerns: Report,sports
7413,Real Madrid's injury woes continue ahead Mallorca tussle,sports
7414,"Watford saved me, says rock legend Elton John",sports
7415,Tokyo 2020 Olympics head: Wants to discuss IOC plan to move marathon to Sapporo,sports
7416,Liverpool head to Manchester United with widest gulf in years,sports
7417,South Korean soccer team tells of 'rough' match in Pyongyang,sports
7418,Solskjaer '100 percent sure' Man Utd have right structure,sports
7419,Inter's Sanchez undergoes ankle surgery,sports
7420,Manchester City's Aguero unhurt after car crash: Report,sports
7421,Messi wins third straight Golden Shoe as top league-goal scorer,sports
7422,PSG's Icardi relieved focus back on football after Inter Milan circus,sports
7423,Euro 2021 a 'game changer' for English women's football: FA executive,sports
7424,La Liga asks for Barcelona-Real Madrid Clasico to be moved after Catalan protests,sports
7425,UEFA punishes Lazio for fans' racism at Europa League game,sports
7426,FIFA president 'disappointed' by empty stands at Koreas qualifier,sports
7427,Bulgaria arrests 6 soccer fans following racist acts,sports
7428,Bulgaria boss Balakov apologizes to England over racist chants during Euro 2020 qualifier,sports
7429,"Koreas in silent, surreal stalemate as Aussies plunder seven",sports
7430,UEFA investigates Turkey for military salute in Euro qualifiers,sports
7431,Regional German footballers warned against copying Turkish salute gesture,sports
7432,"Saudi, Palestine draw in landmark West Bank game",sports
7433,Inter's Sanchez awaits decision on ankle surgery,sports
7434,"President of Bulgarian soccer resigns after fan racism, loss",sports
7435,Liverpool eye Premier League title as 'barometer of success',sports
7436,Anti-racism body says England-Bulgaria game should have been abandoned,sports
7437,Bulgarian PM urges soccer chief to resign after racism furore,sports
7438,"'I don't look for records, they look for me': Portugal's Ronaldo after 700th goal",sports
7439,Dutchman Vorm returns to Tottenham as goalkeeping cover,sports
7440,"England made a big statement against racist abuse, says Southgate",sports
7441,"Ronaldo scores 700th career goal as Ukraine reach Euro 2020



The Portuguese forward scored a penalty but Portugal lost 2-1 against Ukraine",sports
7442,Neymar out for four weeks due to injury: PSG,sports
7443,Struggling Lyon appoint Rudi Garcia as new coach,sports
7444,French Foreign Minister to snub France vs Turkey soccer match,sports
7445,"Saudi soccer players visit Jerusalem Muslim holy site ahead of Palestine match



The players visited the Noble Sanctuary, a compound that houses the Golden Dome of the Rock and al-Aqsa Mosque, the third holiest shrine in Islam",sports
7446,"Dutch on the right road again, says Wijnaldum",sports
7447,AFC backs single India national league in 2024-25 to end club turmoil,sports
7448,"France coach Deschamps keen to keep geopolitics out of Turkey game in Euro qualifier



World champions France host Turkey in a clash between the top two teams in Group H and will qualify for next year's finals with a victory in Paris",sports
7449,Southgate calm amid racism jibe from Bulgaria boss,sports
7450,Saudi football team makes first West Bank visit,sports
7451,Mancini's new-look Italy roar into Euro 2020 after World Cup flop,sports
7452,We were not patient: Spain boss Moreno after Norway draw,sports
7453,We achieved our objective in second half: Italy coach after Greece win,sports
7454,Denmark edge Switzerland in Euro qualifiers after Ireland draw,sports
7455,Southgate's formation headache causing problems for England,sports
7456,Ranieri appointed Sampdoria coach,sports
7457,Wales star Bale relieved to be available for Croatia clash,sports
7458,It’s a good victory: France boss Deschamps after Iceland win,sports
7459,England just not good enough says Southgate after Czech defeat,sports
7460,"Barcelona's Fati an option for Euro 2020, says Spain coach Moreno",sports
7461,"FIFA to organize 'big event' in fight against AIDS, malaria and TB",sports
7462,"Liverpool player gets 2-week ban for mocking Harry Kane



A teenage Liverpool player has been banned for two weeks for using a derogatory term during an abusive post on social media mocking Tottenham striker Harry Kane",sports
7463,FIFA bans former Afghan general secretary in sexual abuse enquiry,sports
7464,"England trust UEFA to deal with racist abuse, says Southgate",sports
7465,"Mbappe 'not ready' after thigh injury, leaves France squad",sports
7466,Neymar becomes youngest to 100 Brazil caps in friendly draw,sports
7467,Maddison out of England squad for Euro qualifiers with illness,sports
7468,"Euro 2020 hopefuls England must tighten up at the back, says Alexander-Arnold",sports
7469,Real Madrid's Bale determined not to let transfer talk affect performance,sports
7470,Seoul unsure if North Korea will air World Cup qualifier,sports
7471,Neymar prepares to reach Brazil 100th cap milestone and says he's happy,sports
7472,Iran women to attend football match freely for first time in decades,sports
7473,Dembele will miss Real Madrid clash for insulting referee,sports
7474,Milan hires Stefano Pioli as coach after sacking Giampaolo,sports
7475,Messi wanted to leave Barca during tax investigation,sports
7476,Mbappe ruled out of France's Euro qualifiers,sports
7477,England players ready to walk off pitch over racist abuse,sports
7478,Indonesia slapped with FIFA fine over match crowd trouble,sports
7479,Liverpool great Fowler's coaching baptism as A-League kicks off,sports
7480,AC Milan fire coach Marco Giampaolo,sports
7481,"Tah, Gundogan ruled out, Reus doubtful against Argentina: Germany boss Loew",sports
7482,AC Milan set to sack coach Giampaolo: Reports,sports
7483,Koeman happy with tough choices as he selects Dutch team,sports
7484,"Platini plans comeback, legal fight after 4-year FIFA ban",sports
7485,Barcelona paid $100 to players in bonuses last season,sports
7486,Italy squad for Euro 2020 all but decided: Mancini,sports
7487,Injured Delph out of England squad for Euro qualifiers,sports
7488,Juventus winning and entertaining by playing 'Sarriball',sports
7489,"Lloris out for the rest of the year, says Deschamps",sports
7490,Bayern loses 1st game of season following rout of Tottenham,sports
7491,Marco Silva on shaky ground again at Everton,sports
7492,Barcelona members vote to withdraw medals awarded Franco,sports
7493,Indonesia moves World Cup qualifier to Bali after student rallies,sports
7494,Busquets on Barcelona bench as Valverde shakes up hierarchy,sports
7495,Ruthless Barca thrash Sevilla but have two players sent off,sports
7496,Juventus win 2-1 to end Inter's perfect start,sports
7497,"Spain La Liga results & scorers (8th matchday)



Follow Ahram Online's coverage of Spain La Liga matches (4 - 6 October)",sports
7498,"Italy Serie A results & scorers (7th matchday)



Follow Ahram Online's coverage of Italy Serie A matches (4 - 6 October)",sports
7499,"Germany Bundesliga results & scorers (7th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches (4 – 6 October)",sports
7500,Newcastle stun Man Utd to pile pressure on Solskjaer,sports
7501,"English Premier League results & scorers (8th matchday)



Follow Ahram Online's coverage of English Premier League matches (5 - 6 October)",sports
7502,Guardiola urges Manchester City to regroup after Wolves shocker,sports
7503,"Gladbach routs Augsburg 5-1, moves top of the Bundesliga",sports
7504,"Man City beaten 2-0 by Wolves, loses ground in EPL race",sports
7505,Fresh injury setback for Manchester City's Mendy,sports
7506,"Injured Kroos out of Germany matches, in danger of missing Clasico",sports
7507,Newcastle win will be huge boost for Manchester United: Solskjaer,sports
7508,Maradona gets first win at new club in Argentine league,sports
7509,Jailed goalkeeper makes return after years in prison,sports
7510,Icardi scores first Ligue 1 goal as PSG cruise past Angers,sports
7511,"'It's football, not war,' says Conte as tensions mount ahead of Derby d'Italia",sports
7512,Last-gasp penalty maintains Liverpool's perfect start,sports
7513,Bayern Munich crash to first defeat of the season,sports
7514,Hazard scores 1st goal for Real Madrid in 4-2 win v Granada,sports
7515,Argentine football club Banfield honours fans lost in Dirty War,sports
7516,"Messi must be protected in comeback, says Rivaldo",sports
7517,De Bruyne misses out for Belgium but captain Hazard returns,sports
7518,Zidane says Courtois not alone in blame as Real deny anxiety issues,sports
7519,Klopp expects warm welcome for Rodgers on Liverpool return,sports
7520,Pochettino says players still committed to Spurs cause,sports
7521,Guardiola urges Man City's Walker to fight for his England place,sports
7522,Moreno names three uncapped players in Spain squad,sports
7523,Van de Beek back in Dutch squad,sports
7524,"Ozil did not deserve place in Arsenal squad, says Emery",sports
7525,"Solskjaer faces uphill task to revive Man Utd, says former captain Bruce",sports
7526,Italy's Marchisio calls time on professional career,sports
7527,Liverpool front three ride to the rescue of an unsure defence,sports
7528,Italian soccer authorities unveil new anti-racism measures,sports
7529,Manchester City and Real Madrid among Champions League clubs charged by UEFA,sports
7530,Abraham takes England talk in stride as Chelsea youngsters shine,sports
7531,"Lawrence named in Wales squad for Euro qualifiers, Ramsey returns",sports
7532,Bullet point previews of English Premier League matches,sports
7533,Suarez scores 2 to give Barca 2-1 comeback win over Inter,sports
7534,"UEFA Champions League group stage results & scorers (2nd matchday)



Follow Ahram Online's coverage of the UEFA Champions League group stage matches (1-2 October)",sports
7535,"Match facts: Barcelona v Inter (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday's match between Barcelona and Inter in the 2nd matchday of the UEFA Champions League group stage",sports
7536,"Bayern's rout of Tottenham sent ""big message"" says four-goal Gnabry",sports
7537,Hurt Vertonghen backs Tottenham to respond to Bayern humiliation,sports
7538,Bernardo Silva charged over Benjamin Mendy tweet,sports
7539,Cardiff to appeal to CAS against FIFA ruling on Sala,sports
7540,Champions River Plate draw first Libertadores blood against Boca,sports
7541,Tottenham must stick together after Bayern thrashing: Pochettino,sports
7542,"Super subs Sterling, Foden see Man City pass Dinamo Zagreb test",sports
7543,"Higuain, Ronaldo help Juventus beat Leverkusen 3-0",sports
7544,Gnabry scores four as Bayern batter Spurs 7-2 in Champions League,sports
7545,"Match facts: Tottenham Hotspur v Bayern Munich (UEFA Champions League)



Ahram Online provided a live score coverage for Tuesday's match between Tottenham Hotspur and Bayern Munich in the 2nd matchday of the UEFA Champions League group stage",sports
7546,Casemiro spares Madrid's blushes against brilliant Brugge,sports
7547,"Inter without Lukaku for Barca test, says Conte",sports
7548,Lampard awaits Chelsea reaction in Lille after 'harsh lesson' of Valencia,sports
7549,"Match facts: Real Madrid v Club Brugge (UEFA Champions League)



Ahram Online provided a live score coverage of Tuesday's match between Real Madrid v Club Brugge in the 2nd matchday of the UEFA Champions League group stage",sports
7550,Former CONCACAF head Sanz given life ban for bribery: FIFA,sports
7551,Klopp says Salzburg won't take Liverpool by surprise,sports
7552,Dortmund expect to lose Sancho to Premier League club,sports
7553,"Man City's Kevin De Bruyne injured, will miss Champions League game",sports
7554,"Current transfer fees are ""unbelievable"", says Bayern's record signing",sports
7555,Czechs lean on Slavia players for Euro qualifier against England,sports
7556,"Man United attack needs to be merciless, McTominay says after Arsenal draw",sports
7557,Italy midfielder Pellegrini out for two months after foot surgery,sports
7558,"Soccer leagues, player unions team up on concussion protocol",sports
7559,Griezmann attempting to find his feet on rocky ground at Barcelona,sports
7560,"English Premier League results & scorers (7th matchday)



Follow Ahram Online's coverage of English Premier League matches (27 - 29 September)",sports
7561,"Italy Serie A results & scorers (6th matchday)



Follow Ahram Online's coverage of Italy Serie A matches (28 - 30 September)",sports
7562,Bayern boss Kovac hails Spurs progress under Pochettino,sports
7563,FIFA order Cardiff to pay Nantes first instalment of Sala transfer,sports
7564,Sarri says Juventus need to 'lighten up' in Champions League quest,sports
7565,No disaster if Manchester City fail in Europe again: Guardiola,sports
7566,Hazard 'one goal' from kick-starting Real Madrid career,sports
7567,Pochettino 'happy with squad' ahead of Bayern Champions League clash,sports
7568,Qatar to test new 2022 stadium during Club World Cup,sports
7569,Pulisic faces tough task breaking through at Chelsea,sports
7570,Kane says Spurs win is 'massive statement' after tough spell,sports
7571,Van Dijk says too early for Liverpool title talk,sports
7572,Pique expresses his anger with Barcelona board,sports
7573,"Spain La Liga results & scorers (7th matchday)



Follow Ahram Online's coverage of Spain La liga matches (27 - 29 September)",sports
7574,"Germany Bundesliga results & scorers (6th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches (27 - 29 September)",sports
7575,Wijnaldum happy for Liverpool to win ugly,sports
7576,Balotelli scores first Brescia goal in defeat to Napoli,sports
7577,Sterling hopes FA will be understanding over Silva's tweet to Mendy,sports
7578,Resurgent Real Madrid show defensive progress in derby draw,sports
7579,Defoe involved in car crash but not seriously injured,sports
7580,"Manchester City need to spend in January to compete for titles, says Neville",sports
7581,Real Madrid hold off Atletico in tight derby to grab top spot in Spain,sports
7582,Sanchez goes from hero to villain as Inter continue winning run at Sampdoria,sports
7583,Barcelona up to second after tough Getafe win,sports
7584,Kane secures much-needed win for 10-man Tottenham,sports
7585,"Leipzig finally beaten in Bundesliga, Bayern Munich goes top",sports
7586,Lampard gets first home league win as Chelsea beat Brighton,sports
7587,Ronaldo helps ease Juventus past SPAL and top Serie A,sports
7588,Valencia ends Athletic's unbeaten run in Spanish league,sports
7589,Liverpool extend lead with hard-fought win at Sheffield United,sports
7590,Liverpool risk League Cup expulsion over ineligible player,sports
7591,United's Lindelof shrugs off criticism from former boss Mourinho,sports
7592,Pogba injury heaps pressure on Manchester United boss Solskjaer,sports
7593,Klopp demands fight as Liverpool target sweet 16 in Sheffield,sports
7594,Former Freiburg boss Keller unanimously elected as new DFB boss,sports
7595,"Neymar and Barcelona meet again, this time in court",sports
7596,"Spain La Liga results & scorers (5th matchday)



Follow Ahram Online's coverage of La Liga matches (24-26 September)",sports
7597,FIFA sending delegation to ensure Iran allows women fans into match,sports
7598,"Keep calm and carry on, Pochettino tells Spurs amid slump",sports
7599,Milan clubs unveil rival projects for new San Siro stadium,sports
7600,Barcelona fined measly 300 euros over Griezmann deal,sports
7601,"Liverpool back on perch after Ferguson-era at Man Utd, says Peter Moore",sports
7602,"Man United must be ruthless, Solskjaer says after Rochdale scare",sports
7603,Liverpool's Klopp hails 'role model' Milner after Dons display,sports
7604,Real Madrid and Atletico warm up for city derby with victories,sports
7605,"Italy Serie A results & scorers (5th matchday)



Follow Ahram Online's coverage of The Serie A matches (24-26 September)",sports
7606,Barcelona confirm Messi thigh strain,sports
7607,FIFA agrees limits to player loans and agent commissions,sports
7608,Bayern Munich president ups stakes in Germany 'keeper row,sports
7609,Alisson cannot wait to make Liverpool return,sports
7610,Punishing Silva over Mendy tweet would be a mistake: Guardiola,sports
7611,Swiss parliament re-elects attorney general Lauber amid FIFA scandal,sports
7612,Pochettino says Spurs must stick together to overcome poor form,sports
7613,Chelsea's Emerson out until mid-October with thigh injury,sports
7614,"UEFA announce Champions League finals in Saint Petersburg, Munich, London",sports
7615,Man Utd post record revenue of £627 million,sports
7616,Zidane brushes off criticism as Madrid look to continue recovery,sports
7617,Pogba set for Manchester United return against Rochdale in League Cup,sports
7618,Italy's sports minister announces 'severe' racism sanctions,sports
7619,Manchester United expects earnings fall after missing out on Champions League,sports
7620,Silva slams Everton players for 'hiding' after poor start,sports
7621,"Germany Bundesliga results & scorers (5th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches (20 - 23 September)",sports
7622,Messi wins The Best FIFA men's player of the year,sports
7623,Ronaldo to miss Balotelli's Brescia debut,sports
7624,Manchester United reassure fans that trophies are top priority,sports
7625,Two wins will end our crisis says Barcelona boss,sports
7626,"Balotelli in ""great shape"" before Brescia debut against Juventus",sports
7627,"Manchester City will soon score 10, says Watford's Ben Foster",sports
7628,Can Solskjaer save Manchester United's season?,sports
7629,Benzema ensures Real Madrid bounce back with impressive win over Sevilla,sports
7630,"Spain La Liga results & scorers (5th matchday)



Follow Ahram Online's coverage of Spain La Liga matches (20 – 22 September)",sports
7631,"Italy Serie A results & scorers (4th matchday)



Follow Ahram Online's coverage of Italy Serie A matches (20 – 22 September)",sports
7632,'We fight for everything': Klopp salutes Liverpool's perfect start,sports
7633,Liverpool down Chelsea to extend perfect start,sports
7634,"English Premier League results & scorers (6th matchday)



Follow Ahram Online's coverage of English Premier League matches (20 – 22 September)",sports
7635,Iran 'assures' FIFA that women can attend qualifier - Infantino,sports
7636,West Ham extend away-day blues for pitiful Man Utd,sports
7637,Valverde worried by Barca's limp away form after Granada defeat,sports
