,article_title,category
173,"Paris Arab World Institute sets up a satellite branch in northern France



The Institute's new branch is set in the town of Tourcoing, part of the Lille conurbation in northern France, on the Belgian border, inside the 1904 edifice which protected the former local swimming pool",art
174,"Ali Fahmi layers multiple influences in his first solo of abstract paintings



The exhibition presents large paintings by the self-taught artist Ali Fahmi for the first time, selected from this painting practice over the last 30 years",art
175,"Darb 1718 hosts 3rd Le Printempts Des Artistes charity exhibition



Banu Diker and Sayed Waked are among 21 artists participating in the charity exhibition of 116 artworks in different mediums",art
176,"'This is one of my greatest achievements': George Bahgory, Egypt's renowned artist on his own museum



Painter, sculptor and cartoonist George Bahgory's museum is open on Saturdays from 1pm to 6pm presenting a large body of the artist' work",art
177,Art Alert: Soma Gallery hosts exhibition of fabrics made with artworks,art
178,"Navigating silence: Huda Lutfi talks about her latest exhibition in Cairo



A talk with Huda Lutfi last week at Oriental Hall focused on her solo exhibition held at the Tahrir Cultural Center last February",art
179,"'Saroukhan Comes Back': Int'l caricature competition focusing on Egypt's famed cartoonist reveals winning works



An exhibition of the works created for the international caricature competition about cartoonist Alexander Saroukhan opened at Goethe Institut's Tahrir Lounge on Monday 25 March",art
180,"Art Alert: Paintings by Helmi El-Touni and Neamat El-Diwany at Cairo's Picasso Art Gallery



Two parallel exhibitions will open at the Picasso Art Gallery this week",art
181,"Egypt sculptor Mahmoud Mokhtar's Three Beggars to go under the hammer for the first time



Mahmoud Mokhtarï¿½ï¿½ï¿½s Three Beggars will be put on sale during Sotheby's Orientalist and Middle Eastern Ar",art
182,"Art Alert: Watercolour paintings inspired by Arabic calligraphy in Zamalek



The exhibition opened on 3 March and continues until 7 March at the Egyptian Center for Cultural Cooperation in Zamalek",art
183,"In photos: Artists at work during 24th Aswan International Sculpture Symposium 



This edition features 15 artists and opened 19 January to close 9 March",art
184,"Carving life into granite at Aswan Int'l Sculpture Symposium



The 24th edition of the Aswan International Sculpture Symposium opened on 19 January and will close on 9 March",art
185,"The world according to Swedish artist Fabian Edelstam



Speaking as his first solo exhibition in Cairo takes place, the Swedish artist reminisces about today's world and how history continues to repeat itself",art
186,"Conversations in and about time: Basim Magdy's solo featuring Magdy El-Gohary at Gypsum gallery



Egyptian award-winning artist based in Switzerland Basim Magdy integrates artworks by his father in his second solo at Gypsum",art
187,"Art Alert: Bassem Yousriï¿½ï¿½ï¿½s latest video work screens at Zawya



Bassem Yousri's film The Wardrobe Man will be screened for one day at Zawya with a follow-up disc",art
188,"Art Alert: Swedish artist Fabian Edelstam shows work at Gallery Misr



Born in Stockholm and living and working in Paris since 1990, Edelstam's work is in private collections around the world",art
189,"Syrian artist Souad Mardam Bey's exhibition on travelling: I came, I saw, I conquered



The art exhibition's title, 'Veni, Vidi, Amavi,' is a play on Julius Caesar's famous Latin phrase",art
190,"Of people and flora: Egyptian artist Soad Abdel Rasoul's paintings at Mashrabiya Gallery



Virtual Garden, which explores both sides of beauty and life, runs until 14 February",art
191,"Art Alert: Photography exhibition celebrates traditional dance by refugee women in Egypt



The exhibition features photos by Ahmed Hamed and is organised by the Tadamon council for supporting refugees in Egypt",art
192,"Art Alert: Walid Ebeidï¿½ï¿½ï¿½s painting exhibition opens at Art Talks



In his exhibition 'People You May Know' Walid Ebeid hopes to channel social taboos and issues of women through his realistic depi",art
193,"Art Alert: Artist talks featuring six photographers at Cairo's Photopia



A selection of artists will share their work from last November's group exhibition 'She Tells'",art
194,"Art Alert: Farouk Hosnyï¿½ï¿½ï¿½s paintings at Picasso Gallery



The artist's abstract works capture the landscape and spirit of",art
195,"Art Alert: Tahrir Cultural Centre opens with exhibition by Huda Lutfi and Sherin Guirguis



The newly established centre will inaugurate with both exhibitions in parallel",art
196,"Eman Hakim's paintings bring out the joy and power in Cairo's marginalia



The artist's painting exhibition titled Al-Jiwar was hell at Art Corner gallery between 30 November and 10 December",art
197,"Art Alert: Two exhibitions at Cairoï¿½ï¿½ï¿½s Ubuntu Gallery



The gallery will host shows by Rifky ElRazzaz and Halim ",art
198,"Art Alert: Augustï¿½ï¿½ï¿½s Rooms duo exhibit at Cairoï¿½ï¿½ï¿½s Soma Gallery



Mona Essam ElDin and Nesreen Mamdouh follow in the wake of schizophrenic German artist August Natterer, examining the conscious and unconscious aspects",art
199,"Art Alert: Remembering Fukushima in Japanese artists' exhibition at Cairoï¿½ï¿½ï¿½s Salah Taher gallery



The exhibition features the work of nine Japanese artists who present the various faces of the Tohoku region of",art
200,"Art Alert: Nights with Rodents exhibition featuring 18 artists at Arcade Gallery in Maadi



The group exhibition is a selection of works from an open call by Arcade Gallery",art
201,"Between painting, photography and pottery, three Cairo exhibitions contemplate silence and time



Rania Fouad finds links between three Cairo shows: Taste of Time by Samir Fouad, Ashraf Reda and Ayman Lotfiï¿½ï¿½ï¿½s joint show Silence of the Body, and the group exhibition A Flower from Every ",art
202,"Alternative histories at 'Something Else' Biennale probe society's workings and human nature



Pakistani artist Saks Afridi and Egyptian artist Rodeina Fouad both question human nature by imagining different worlds at the second edition of Something Else, which closed on 15 December after 45 days of showcase",art
203,"Art Alert: Mohamed El-Damarawyï¿½ï¿½ï¿½s paintings at AlKahila Gallery



Titled The Blue Angel, the show features Damarawy's latest paintings on Egyptian social trad",art
204,"Art Alert: Egyptï¿½ï¿½ï¿½s Bahgoury to hold solo show at Picasso Gallery



Bahgoury is one of Egypt's most prominent painters and caricaturists, active since the",art
205,"Art Alert: Lecture 'From Impressionism to Postmodern Arts' at the Russian cultural centre in Dokki



The lecture is part of the centre's celebrations of 75 years of diplomatic ties between Egypt and Russia",art
206,"Art Alert: Scarecrow exhibition at Cairo Operaï¿½ï¿½ï¿½s Salah Taher Hall



The exhibition will run for six days, showcasing the work of over 50 group m",art
207,"Newspaperman strokes: Well-known Egyptian journalist Gamal Fahmy wears painter's hat



Gamal Fahmy launched his first visual art exhibition 'Forms & Colors' at Cairo's Picasso Art Gallery on Sunday 9 December",art
208,"Google Doodle celebrates Algerian artist Baya Mahieddine



The artist is said to have left an impact on Picaaso, Matisse, and writer Andre Breton",art
209,Farouk Hosny art exhibition to open tonight in Kuwait,art
210,"Art Alert: Graphic design students show projects at American University in Cairo



The exhibition showcases the senior projects of the graphic design programme",art
211,Art Alert: Anomalies exhibition showcases AUC photography studentsï¿½ï¿½ï¿,art
212,"In photos: Al-Ahram holds two-day auction of artworks and antiques



The auction includes works by famous Egyptian artists, as well as antique furniture, carpets and other items",art
213,"Art Alert: Lithuanian artist Laima Kreivytï¿½ï¿½ at Soma Gallery



Laima Kreivytï¿½ï¿½'s project is part of an exchange programme between MASS Alex and Vilnius Art",art
214,"Art Alert: Hany Rashed's gypsum sculptures at Mashrabia gallery



The exhibition, titled The Gypsum Museum, is a collection of sculptures and installations on daily life in Egypt",art
215,"Sun Boat: Egyptian artist Moataz Nasreldin exhibits large installation in Abu Dhabi



Sun Boat, which was exhibited in Abu Dhabi between 14 and 17 Novemver, is inspired by mankindï¿½ï¿½ï¿½s constant state of motion, an infinite ",art
216,"Withered Roses: An exhibition reflecting on the wilting beauty of women in an Arab society



The exhibition of paintings by Emad Abdel-Wahab opened at Dai Gallery on 13 November and continues until 23 November",art
217,"Art Alert: Marwa Adel solo exhibition at Gallery Misr



Marwa Adel's work deals with identity and social taboos",art
218,"'What if Something Else did not happen?': Darb 1718's director Nasreldin on Cairo's alternate biennale



Something Else ï¿½ï¿½ï¿½ Off Biennale opened on 1 November and continues until 15 De",art
219,"Gypsum Gallery showcases renowned Egyptian artist Ahmed Morsi at Abu Dhabi Art Fair



The Gallery was invited to be part of the 'Focus' section of the fair",art
220,"Programme: First edition of Cairo Photo Week 



Cairo Photo Week packs an 8 day photography bonanza in it's first edition, taking place in the heart of Downtown",art
221,"Art Alert: Artist talk with Marianne Fahmy at Cairo's CIC



Marianne Fahmy is an Alexandrian artist working with undocumented histories",art
222,In photos: Reviving Humanity sculptures unveiled at Sharm El-Sheikh Youth Forum,art
223,"In photos: Opening of the second edition of Something Else ï¿½ï¿½ï¿½ Off Biennale



Something Else has three opening nights, the first of which took place last night at Dar",art
224,"Pattern Play at Mai Refky's retraced exhibition



Artist Mai Refky's latest exhibition was held at Zamalek Art gallery, showcasing her vibrant paintings of patterns and figures",art
225,"Egyptian sculptors win awards at China exhibition



The two sculptors won the fourth and third prizes at the international contest and exhibition",art
